,type,gender,speaker,vowel,repetition,F0,F1,F2,F3,z0,z1,z2,z3,vowelChoice,vowelProb,typeChoice,typeProb
738,w,f,37,NURSE,1,205,430,1800,1930,2.008591224018476,4.293556485355648,12.304574468085109,12.771619537275065,NURSE,0.9999999973283534,w,0.9890305894659331
739,w,f,37,NURSE,2,200,420,1740,1960,1.9524074074074071,4.201176470588234,12.077945945945947,12.875,NURSE,0.9999999561247669,w,0.9769192781032883
740,w,f,38,FLEECE,1,175,350,2800,3160,1.6675409836065576,3.532121212121212,15.240588235294117,16.016796874999997,FLEECE,0.9874044972150703,w,0.9983130990952718
741,w,f,38,FLEECE,2,187,338,2870,3300,1.8051047973917094,3.413333333333333,15.400579710144926,16.28996197718631,FLEECE,0.9996661714098719,w,0.9944202650650739
742,w,f,38,KIT,1,200,400,2540,3200,1.9524074074074071,4.014067796610169,14.602755555555555,16.096356589147284,KIT,0.9028568146904906,w,0.8894512994479505
743,w,f,38,KIT,2,210,420,2680,3000,2.064516129032258,4.201176470588234,14.955086206896551,15.685725806451613,KIT,0.8956860788403407,w,0.9996815116390483
744,w,f,38,DRESS,1,180,518,2470,3200,1.7250467289719624,5.074350282485875,14.41823927765237,16.096356589147284,DRESS,0.9221137469562262,w,0.9853586118611571
745,w,f,38,DRESS,2,200,600,2400,3150,1.9524074074074071,5.753593749999999,14.227798165137616,15.996712328767122,DRESS,0.9961476496245343,w,0.9028970997852185
746,w,f,38,TRAP,1,171,773,2000,2870,1.6213420929141245,7.052923527259421,13.01040404040404,15.400579710144926,TRAP,0.9828350069571764,w,0.9997159980905331
747,w,f,38,TRAP,2,175,875,2100,2970,1.6675409836065576,7.744691358024689,13.337241379310345,15.62125760649087,TRAP,0.9998755674369222,w,0.9897264146415495
748,w,f,38,STRUT,1,183,733,1468,2700,1.7594213719085394,6.767337541774972,10.951061843640607,15.003690987124465,STRUT,0.9929779467632815,w,0.9950323758717798
749,w,f,38,STRUT,2,200,740,1280,2900,1.9524074074074071,6.817925925925925,10.061604938271605,15.467736625514403,STRUT,0.5368527155238313,w,0.9575578353458007
750,w,f,38,PALM,1,178,730,1210,2740,1.7020767072029936,6.745576208178438,9.703470031545741,15.099659574468085,PALM,0.5744753729325063,w,0.7358136485652159
751,w,f,38,PALM,2,175,735,1220,2850,1.6675409836065576,6.781818181818181,9.755597484276729,15.355343035343036,PALM,0.6364662074463281,w,0.8618049683302866
752,w,f,38,THOUGHT,1,160,560,960,2850,1.4933962264150942,5.427777777777777,8.284246575342467,15.355343035343036,THOUGHT,0.9791179374029403,w,0.703487664249637
753,w,f,38,THOUGHT,2,192,536,850,2850,1.8619702602230481,5.22727564102564,7.579786476868327,15.355343035343036,THOUGHT,0.9880345423224173,w,0.6683621362708095
754,w,f,38,FOOT,1,212,424,1040,2780,2.0868139963167582,4.238221476510066,8.764133333333334,15.194008438818564,FOOT,0.924808271545465,w,0.9977672846685387
755,w,f,38,FOOT,2,200,520,1060,2670,1.9524074074074071,5.091451612903225,8.880132450331127,14.930626349892009,FOOT,0.8130072046963,w,0.9570204465110567
756,w,f,38,GOOSE,1,190,380,770,2900,1.839255813953488,3.8237606837606837,7.0317948717948715,15.467736625514403,GOOSE,0.9988872071045574,w,0.5693334431446929
757,w,f,38,GOOSE,2,187,340,750,2780,1.8051047973917094,3.433217391304348,6.889741697416974,15.194008438818564,GOOSE,0.9970402445566646,w,0.8449674055397667
758,w,f,38,NURSE,1,177,490,2120,2480,1.6905755732335048,4.832,13.400686274509804,14.444954954954955,DRESS,0.9077039623499111,m,0.9820800812596499
759,w,f,38,NURSE,2,197,493,1930,2300,1.9185720908669446,4.858230737871993,12.771619537275065,13.944882629107981,NURSE,0.7667093481802415,w,0.7254144950515594
760,w,f,39,FLEECE,1,250,325,2700,3100,2.502805429864253,3.2832385120350107,15.003690987124465,15.895098814229248,FLEECE,0.9753188963374292,w,0.9934835961275802
761,w,f,39,FLEECE,2,225,310,2750,3225,2.2307551487414186,3.131277533039648,15.123397027600848,16.145458052073284,FLEECE,0.9997913254072036,w,0.9883241783056622
762,w,f,39,KIT,1,214,350,2580,3000,2.109070837166513,3.532121212121212,14.705638766519824,15.685725806451613,KIT,0.8595481580634281,w,0.9804361192994485
763,w,f,39,KIT,2,267,390,2700,3200,2.6843107319263577,3.91931914893617,15.003690987124465,16.096356589147284,FLEECE,0.7007873120235709,w,0.9896212391251789
764,w,f,39,DRESS,1,233,560,2330,2800,2.3184860921112636,5.427777777777777,14.031142191142191,15.240588235294117,DRESS,0.9954298420427777,w,0.9949230202557624
765,w,f,39,DRESS,2,200,520,2500,3000,1.9524074074074071,5.091451612903225,14.498026905829596,15.685725806451613,KIT,0.9634179329269537,w,0.9998500027588586
766,w,f,39,TRAP,1,171,806,1970,2600,1.6213420929141245,7.282313810556761,12.909109414758271,14.75640350877193,TRAP,0.99998561290323,w,0.9995792978282206
767,w,f,39,TRAP,2,150,825,1860,2550,1.3759241706161136,7.411921005385995,12.524083769633508,14.628647450110865,TRAP,0.9994850034012184,w,0.9814471147480587
768,w,f,39,STRUT,1,186,708,1485,2760,1.793699906803355,6.584497751124437,11.026705370101595,15.147033898305084,STRUT,0.9993892185338817,w,0.9992233267565293
769,w,f,39,STRUT,2,188,676,1500,2590,1.8164990689013034,6.345402124430955,11.092832369942197,14.731076923076923,STRUT,0.5449129683254202,m,0.6752813411615267
770,w,f,39,PALM,1,200,800,1200,2800,1.9524074074074071,7.241014492753622,9.651012658227849,15.240588235294117,PALM,0.8660213484382574,w,0.7784099043677901
771,w,f,39,PALM,2,205,714,1154,2850,2.008591224018476,6.628691099476439,9.405369299935774,15.355343035343036,THOUGHT,0.4706348395651854,w,0.9695141186908436
772,w,f,39,THOUGHT,1,267,530,800,2780,2.6843107319263577,5.176546184738955,7.241014492753622,15.194008438818564,THOUGHT,0.9934407953920807,w,0.9873472412511358
773,w,f,39,THOUGHT,2,180,485,810,2750,1.7250467289719624,4.7881390593047035,7.309747292418772,15.123397027600848,THOUGHT,0.8744409053519383,w,0.9975676755013203
774,w,f,39,FOOT,1,214,450,1460,2550,2.109070837166513,4.476016597510373,10.915204678362572,14.628647450110865,FOOT,0.6874464595345642,w,0.9879623281982529
775,w,f,39,FOOT,2,233,467,1400,2450,2.3184860921112636,4.628743304491141,10.640833333333333,14.364444444444445,FOOT,0.9307525349414593,m,0.7511332822105541
776,w,f,39,GOOSE,1,225,450,1080,2350,2.2307551487414186,4.476016597510373,8.994605263157895,14.087981438515083,FOOT,0.7647319033123188,m,0.654037858018757
777,w,f,39,GOOSE,2,200,400,1000,2400,1.9524074074074071,4.014067796610169,8.527432432432432,14.227798165137616,FOOT,0.5062361360542266,m,0.9150989333719484
778,w,f,39,NURSE,1,193,524,1700,2130,1.8733116581514164,5.1255716586151365,11.92273224043716,13.432176039119804,NURSE,0.9980375500868389,w,0.6000612338977637
779,w,f,39,NURSE,2,180,507,1800,2380,1.7250467289719624,4.979797324685853,12.304574468085109,14.172258064516129,DRESS,0.810444822525605,m,0.8186869867868181
780,w,f,40,FLEECE,1,200,300,3100,3400,1.9524074074074071,3.0288495575221237,15.895098814229248,16.47634328358209,FLEECE,0.9999991280873796,w,0.692960333033558
781,w,f,40,FLEECE,2,216,300,3100,3500,2.131286764705882,3.0288495575221237,15.895098814229248,16.655897435897433,FLEECE,0.9999995973194103,c,0.7272545353536833
782,w,f,40,KIT,1,214,428,2570,3000,2.109070837166513,4.2751423785594636,14.680088300220751,15.685725806451613,KIT,0.9452937890444406,w,0.9996305697359337
783,w,f,40,KIT,2,220,440,2640,3080,2.175596330275229,4.385166666666667,14.856608695652174,15.853888888888891,KIT,0.947750110981427,w,0.9847339193960943
784,w,f,40,DRESS,1,210,528,2540,3170,2.064516129032258,5.159581993569131,14.602755555555555,16.036803118908377,DRESS,0.9021384113725887,w,0.9639335093796338
785,w,f,40,DRESS,2,210,504,2520,3200,2.064516129032258,4.953863636363636,14.550625,16.096356589147284,DRESS,0.7632921519848545,w,0.9082220533212911
786,w,f,40,TRAP,1,187,940,2250,2760,1.8051047973917094,8.160137931034482,13.798384798099764,15.147033898305084,TRAP,0.9999984509910181,w,0.9945757514221387
787,w,f,40,TRAP,2,200,820,2200,2920,1.9524074074074071,7.377985611510791,13.648365384615385,15.51204918032787,TRAP,0.9990757661117343,w,0.9985797383815642
788,w,f,40,STRUT,1,204,816,1450,2700,1.9973752310536044,7.3507492795389044,10.870146627565981,15.003690987124465,STRUT,0.9849036168373521,w,0.9975407311504882
789,w,f,40,STRUT,2,214,858,1500,2700,2.109070837166513,7.6328743789921925,11.092832369942197,15.003690987124465,STRUT,0.83370518004229,w,0.998589072223322
790,w,f,40,PALM,1,200,960,1280,3000,1.9524074074074071,8.284246575342467,10.061604938271605,15.685725806451613,PALM,0.9959681878284161,w,0.8471410894346455
791,w,f,40,PALM,2,180,1040,1300,3000,1.7250467289719624,8.764133333333334,10.161104294478529,15.685725806451613,PALM,0.9953931430501515,c,0.619908841568903
792,w,f,40,THOUGHT,1,220,520,880,2500,2.175596330275229,5.091451612903225,7.777323943661972,14.498026905829596,THOUGHT,0.9131280002873752,m,0.8642395482766831
793,w,f,40,THOUGHT,2,217,574,890,2510,2.1423794212218645,5.542983425414365,7.842245614035087,14.524384787472036,THOUGHT,0.9181262190198837,m,0.8715876065357877
794,w,f,40,FOOT,1,233,466,1330,2750,2.3184860921112636,4.619818631492168,10.308085106382979,15.123397027600848,FOOT,0.799427434437158,w,0.537120907057707
795,w,f,40,FOOT,2,233,466,1165,2800,2.3184860921112636,4.619818631492168,9.464768,15.240588235294117,FOOT,0.9916767412118962,w,0.9586393697547183
796,w,f,40,GOOSE,1,180,300,850,2800,1.7250467289719624,3.0288495575221237,7.579786476868327,15.240588235294117,GOOSE,0.9973712349717445,w,0.9753247759935723
797,w,f,40,GOOSE,2,175,350,840,2750,1.6675409836065576,3.532121212121212,7.512999999999999,15.123397027600848,GOOSE,0.9037463414313878,w,0.8855855783448584
798,w,f,40,NURSE,1,216,432,1790,2060,2.131286764705882,4.311939799331103,12.267306666666666,13.208457711442787,NURSE,0.9999979982592887,w,0.9985888034790938
799,w,f,40,NURSE,2,219,360,1900,2320,2.1645341899954103,3.630172413793103,12.666632124352331,14.002523364485981,KIT,0.9971904529131224,m,0.9989974011301965
800,w,f,41,FLEECE,1,225,337,2700,3300,2.2307551487414186,3.403378319547235,15.003690987124465,16.28996197718631,FLEECE,0.9992526210028266,w,0.9935477572863659
801,w,f,41,FLEECE,2,233,340,2720,3200,2.3184860921112636,3.433217391304348,15.051880341880342,16.096356589147284,FLEECE,0.9875507543419687,w,0.9963710831301116
802,w,f,41,KIT,1,237,474,2370,3095,2.3621119708693668,4.691010682004929,14.144295612009238,15.884826904055389,KIT,0.9730302337996579,w,0.9992095461765498
803,w,f,41,KIT,2,237,475,2400,3090,2.3621119708693668,4.6998767967145785,14.227798165137616,15.874534653465345,KIT,0.9744548935311835,w,0.9992729491896584
804,w,f,41,DRESS,1,229,526,2360,3090,2.2747007766103247,5.142590506838293,14.116203703703704,15.874534653465345,DRESS,0.5655329289958657,w,0.9516865193802009
805,w,f,41,DRESS,2,233,580,2360,3150,2.3184860921112636,5.591968503937007,14.116203703703704,15.996712328767122,DRESS,0.9973123060328752,w,0.8078898543438618
806,w,f,41,TRAP,1,230,690,2185,2990,2.285662100456621,6.450716981132074,13.602653799758745,15.664323232323232,DRESS,0.7821602917151255,w,0.9996318994897548
807,w,f,41,TRAP,2,220,660,2200,3020,2.175596330275229,6.223664122137404,13.648365384615385,15.728273092369479,DRESS,0.8489997497809995,w,0.9996247424445824
808,w,f,41,STRUT,1,225,675,1551,2923,2.2307551487414186,6.337836812144212,11.313437767017945,15.518664755273397,STRUT,0.996788525569182,w,0.8277816175185047
809,w,f,41,STRUT,2,233,690,1630,2900,2.3184860921112636,6.450716981132074,11.642785515320334,15.467736625514403,STRUT,0.99723168464886,w,0.6434156989835317
810,w,f,41,PALM,1,222,845,1334,2890,2.197690192483959,7.546452762923351,10.327480267152398,15.445443298969073,PALM,0.5771264947651218,w,0.8604133118554714
811,w,f,41,PALM,2,233,888,1290,2800,2.3184860921112636,7.829297752808988,10.111507692307692,15.240588235294117,PALM,0.9687187302203575,w,0.5452871155204497
812,w,f,41,THOUGHT,1,225,631,923,2250,2.2307551487414186,5.999181783095328,8.053291710024281,13.798384798099764,THOUGHT,0.9815114094102464,w,0.6210019790843011
813,w,f,41,THOUGHT,2,233,543,980,2300,2.3184860921112636,5.286152616859767,8.406666666666666,13.944882629107981,THOUGHT,0.46350946437053686,m,0.9925677288021381
814,w,f,41,FOOT,1,233,537,1360,2920,2.3184860921112636,5.235706848217861,10.452409638554217,15.51204918032787,FOOT,0.9890339691209302,w,0.534932547752935
815,w,f,41,FOOT,2,240,480,1345,2680,2.3947272727272724,4.744098360655737,10.380574886535552,14.955086206896551,FOOT,0.9918241551761556,w,0.9633160169674369
816,w,f,41,GOOSE,1,235,400,1180,2760,2.3403189066059227,4.014067796610169,9.545095541401274,15.147033898305084,GOOSE,0.5840098111396402,w,0.6865756156137658
817,w,f,41,GOOSE,2,233,396,1120,2560,2.3184860921112636,3.9762648556876057,9.219090909090909,14.654424778761062,FOOT,0.8363793238550632,w,0.9928791575392572
818,w,f,41,NURSE,1,225,450,1640,2250,2.2307551487414186,4.476016597510373,11.683444444444444,13.798384798099764,NURSE,0.9787893434039129,w,0.9717820814398291
819,w,f,41,NURSE,2,233,489,1630,2090,2.3184860921112636,4.823242139648835,11.642785515320334,13.305283950617284,NURSE,0.9999826808245176,c,0.7718758502832616
820,w,f,42,FLEECE,1,225,225,2760,3900,2.2307551487414186,2.2307551487414186,15.147033898305084,17.312832764505117,FLEECE,0.9999999649596546,w,0.9965756980675675
821,w,f,42,FLEECE,2,230,230,2850,3800,2.285662100456621,2.285662100456621,15.355343035343036,17.157152777777775,FLEECE,0.999999994356002,w,0.999062750001227
822,w,f,42,KIT,1,238,429,2560,3200,2.372993630573249,4.284353285893679,14.654424778761062,16.096356589147284,KIT,0.9745471273984739,w,0.883963030321194
823,w,f,42,KIT,2,230,430,2575,3100,2.285662100456621,4.293556485355648,14.692877618522603,15.895098814229248,KIT,0.8680649641197724,w,0.9339166081435455
824,w,f,42,DRESS,1,214,579,2570,3300,2.109070837166513,5.583820401732965,14.680088300220751,16.28996197718631,KIT,0.8002802371893335,w,0.6143747378698837
825,w,f,42,DRESS,2,214,536,2570,3100,2.109070837166513,5.22727564102564,14.680088300220751,15.895098814229248,DRESS,0.6416418983307405,w,0.9082708220294209
826,w,f,42,TRAP,1,205,823,2220,2870,2.008591224018476,7.398361480416816,13.708803827751197,15.400579710144926,TRAP,0.9999416245120567,w,0.9994118360443056
827,w,f,42,TRAP,2,200,800,2100,2900,1.9524074074074071,7.241014492753622,13.337241379310345,15.467736625514403,TRAP,0.9992783112916512,w,0.9998452449895815
828,w,f,42,STRUT,1,250,750,1500,2750,2.502805429864253,6.889741697416974,11.092832369942197,15.123397027600848,STRUT,0.9976949068940973,w,0.9992905758590747
829,w,f,42,STRUT,2,217,738,1300,2820,2.1423794212218645,6.803498888065233,10.161104294478529,15.286778242677824,STRUT,0.7612071146773736,w,0.9812366209275555
830,w,f,42,PALM,1,200,840,1300,3100,1.9524074074074071,7.512999999999999,10.161104294478529,15.895098814229248,THOUGHT,0.6191478068830737,c,0.6696890141765377
831,w,f,42,PALM,2,206,990,1340,3100,2.019796860572484,8.467254237288135,10.356484848484847,15.895098814229248,PALM,0.9777632727479502,c,0.5802552632203386
832,w,f,42,THOUGHT,1,214,579,856,2790,2.109070837166513,5.583820401732965,7.619630681818182,15.217347368421052,THOUGHT,0.9996329148487365,w,0.937634411615413
833,w,f,42,THOUGHT,2,205,545,905,2750,2.008591224018476,5.3029141716566865,7.9387783595113435,15.123397027600848,THOUGHT,0.9391014634070819,w,0.964006818404685
834,w,f,42,FOOT,1,233,490,1220,2610,2.3184860921112636,4.832,9.755597484276729,14.781619256017505,FOOT,0.9882304491726573,w,0.9931213307015699
835,w,f,42,FOOT,2,250,513,1500,2650,2.502805429864253,5.031475940153658,11.092832369942197,14.881388286334058,FOOT,0.5428186224438051,w,0.5464069889356726
836,w,f,42,GOOSE,1,250,400,1250,2500,2.502805429864253,4.014067796610169,9.910031152647974,14.498026905829596,GOOSE,0.814624377696027,w,0.9552357210542678
837,w,f,42,GOOSE,2,225,405,1080,2500,2.2307551487414186,4.061141649048626,8.994605263157895,14.498026905829596,FOOT,0.5360812736662374,w,0.973720720042214
838,w,f,42,NURSE,1,233,466,1860,2260,2.3184860921112636,4.619818631492168,12.524083769633508,13.827962085308057,NURSE,0.9973621744363441,w,0.9955722919392633
839,w,f,42,NURSE,2,225,540,1780,2220,2.2307551487414186,5.260959999999999,12.229839572192514,13.708803827751197,NURSE,0.8393184585050634,c,0.8021883837443445
840,w,f,43,FLEECE,1,240,290,3000,3840,2.3947272727272724,2.9255111111111107,15.685725806451613,17.220068965517243,FLEECE,0.9999303528497671,c,0.9917592325034714
841,w,f,43,FLEECE,2,250,325,2900,3500,2.502805429864253,3.2832385120350107,15.467736625514403,16.655897435897433,FLEECE,0.9999872588435398,c,0.6454065906605038
842,w,f,43,KIT,1,250,500,2370,3120,2.502805429864253,4.9191869918699185,14.144295612009238,15.935984251968504,KIT,0.7049099490959658,w,0.9890032780413387
843,w,f,43,KIT,2,238,476,2380,3090,2.372993630573249,4.708735632183908,14.172258064516129,15.874534653465345,KIT,0.973971721511092,w,0.9994402904340688
844,w,f,43,DRESS,1,238,760,2380,3205,2.372993630573249,6.961029411764705,14.172258064516129,16.106214908034847,DRESS,0.9206066911833942,w,0.7468615418827914
845,w,f,43,DRESS,2,233,746,2290,3030,2.3184860921112636,6.861079083518107,13.915858823529412,15.749418837675352,DRESS,0.6982156212643262,w,0.9999734413641392
846,w,f,43,TRAP,1,206,1008,1990,2870,2.019796860572484,8.575283018867925,12.976810126582278,15.400579710144926,TRAP,0.9999948582041174,w,0.9286444777735127
847,w,f,43,TRAP,2,200,1040,2000,2800,1.9524074074074071,8.764133333333334,13.01040404040404,15.240588235294117,TRAP,0.9995423720141837,w,0.9891968911985657
848,w,f,43,STRUT,1,220,830,1540,2860,2.175596330275229,7.445734767025089,11.2664,15.378008298755185,STRUT,0.9658402027665215,c,0.7463891082873989
849,w,f,43,STRUT,2,237,900,1510,2840,2.3621119708693668,7.906713286713287,11.136599423631123,15.332583333333334,STRUT,0.7577702739524071,w,0.664475984940034
850,w,f,43,PALM,1,206,970,1343,3018,2.019796860572484,8.345665529010239,10.370947623372691,15.72403374849337,PALM,0.9715318910210781,w,0.7363783713697588
851,w,f,43,PALM,2,236,592,1230,2600,2.3512204007285975,5.689247648902821,9.807398119122256,14.75640350877193,STRUT,0.7170232170977836,m,0.7151787378399789
852,w,f,43,THOUGHT,1,233,650,900,2920,2.3184860921112636,6.146819923371647,7.906713286713287,15.51204918032787,THOUGHT,0.8310575327137236,w,0.7349184539903626
853,w,f,43,THOUGHT,2,229,687,1060,2780,2.2747007766103247,6.428243294295428,8.880132450331127,15.194008438818564,THOUGHT,0.9402137116241889,w,0.9786222568213966
854,w,f,43,FOOT,1,233,512,1211,2630,2.3184860921112636,5.022880258899676,9.70869757174393,14.831721132897602,FOOT,0.9874122129004014,w,0.9949935486396332
855,w,f,43,FOOT,2,233,467,1167,2595,2.3184860921112636,4.628743304491141,9.475522865366164,14.743754116355653,FOOT,0.9246417012786132,w,0.941688268132856
856,w,f,43,GOOSE,1,250,450,875,2750,2.502805429864253,4.476016597510373,7.744691358024689,15.123397027600848,THOUGHT,0.800948954594436,w,0.999948582459431
857,w,f,43,GOOSE,2,233,420,935,2710,2.3184860921112636,4.201176470588234,8.128842832469775,15.027837259100643,GOOSE,0.6760147723095152,w,0.9999358471849722
858,w,f,43,NURSE,1,230,622,1750,2070,2.285662100456621,5.92848954298993,12.116226415094339,13.240893300248139,NURSE,0.8668460408117049,w,0.8604342964882625
859,w,f,43,NURSE,2,225,652,1710,2043,2.2307551487414186,6.162235834609495,11.961852861035425,13.152945291031726,NURSE,0.9894586934995659,w,0.9888494707582807
860,w,f,44,FLEECE,1,255,275,2800,3310,2.55647855530474,2.7687695749440717,15.240588235294117,16.308918406072106,FLEECE,0.9999983154189541,w,0.9316109398353216
861,w,f,44,FLEECE,2,245,245,2800,3300,2.448888888888889,2.448888888888889,15.240588235294117,16.28996197718631,FLEECE,0.9999999121464164,w,0.9813071488282329
862,w,f,44,KIT,1,267,534,2500,3250,2.6843107319263577,5.2103929430633515,14.498026905829596,16.194088291746638,DRESS,0.5305695621492216,w,0.75798721594652
863,w,f,44,KIT,2,264,528,2640,3370,2.6524820143884895,5.159581993569131,14.856608695652174,16.421163227016883,KIT,0.9807644364152477,c,0.9358744817984647
864,w,f,44,DRESS,1,238,700,2380,3250,2.372993630573249,6.525263157894736,14.172258064516129,16.194088291746638,DRESS,0.9481267734099446,c,0.8614785266150491
865,w,f,44,DRESS,2,250,750,2480,3000,2.502805429864253,6.889741697416974,14.444954954954955,15.685725806451613,DRESS,0.9486309413626265,w,0.9999748688755535
866,w,f,44,TRAP,1,237,1020,1900,2960,2.3621119708693668,8.646577181208054,12.666632124352331,15.59959349593496,TRAP,0.9992908620282666,w,0.9713505133077421
867,w,f,44,TRAP,2,233,1005,2050,2870,2.3184860921112636,8.557369308600338,13.175860349127182,15.400579710144926,TRAP,0.9999981653999777,w,0.8598228319079805
868,w,f,44,STRUT,1,263,750,1500,2850,2.6418533513270352,6.889741697416974,11.092832369942197,15.355343035343036,STRUT,0.999004830879686,w,0.9048756676482971
869,w,f,44,STRUT,2,250,850,1400,2750,2.502805429864253,7.579786476868327,10.640833333333333,15.123397027600848,STRUT,0.9037341650108276,w,0.9939461617671381
870,w,f,44,PALM,1,258,978,1290,2840,2.588566275924256,8.394499659632404,10.111507692307692,15.332583333333334,PALM,0.9989179684380024,w,0.9964797785547075
871,w,f,44,PALM,2,246,935,1230,2730,2.459691749773345,8.128842832469775,9.807398119122256,15.075820895522387,PALM,0.9858715132369886,w,0.9426750627859767
872,w,f,44,THOUGHT,1,250,500,750,2750,2.502805429864253,4.9191869918699185,6.889741697416974,15.123397027600848,THOUGHT,0.9866331227058808,w,0.9961160325222385
873,w,f,44,THOUGHT,2,243,632,850,2850,2.427253744893327,6.007006172839505,7.579786476868327,15.355343035343036,THOUGHT,0.9698971248537096,w,0.9425081157446232
874,w,f,44,FOOT,1,250,350,1170,2750,2.502805429864253,3.532121212121212,9.491629392971245,15.123397027600848,GOOSE,0.9942641750245066,c,0.5461149641637495
875,w,f,44,FOOT,2,266,450,1000,2800,2.6737106918238993,4.476016597510373,8.527432432432432,15.240588235294117,GOOSE,0.5223102052505748,w,0.9991697253897641
876,w,f,44,GOOSE,1,256,358,640,2560,2.5671841155234656,3.6106298533218286,6.069384615384615,14.654424778761062,GOOSE,0.9783508326401061,w,0.8623063573128579
877,w,f,44,GOOSE,2,250,300,750,2500,2.502805429864253,3.0288495575221237,6.889741697416974,14.498026905829596,GOOSE,0.9999587771964453,w,0.9943825974695658
878,w,f,44,NURSE,1,260,520,1560,1820,2.60990990990991,5.091451612903225,11.351704545454545,12.37851851851852,NURSE,0.9999999902759569,w,0.7462004869220125
879,w,f,44,NURSE,2,250,500,1500,1750,2.502805429864253,4.9191869918699185,11.092832369942197,12.116226415094339,NURSE,0.9999999999791609,c,0.7013228202463602
880,w,f,45,FLEECE,1,236,236,2790,3760,2.3512204007285975,2.3512204007285975,15.217347368421052,17.09335664335664,FLEECE,0.9999999814774833,w,0.9989849950011336
881,w,f,45,FLEECE,2,242,242,2770,3800,2.4164214350590365,2.4164214350590365,15.170570824524313,17.157152777777775,FLEECE,0.9999999552299974,w,0.9977247066153023
882,w,f,45,KIT,1,222,444,2555,3110,2.197690192483959,4.421597337770382,14.641550387596899,15.915581854043394,KIT,0.9320784026839646,w,0.939340611435581
883,w,f,45,KIT,2,242,420,2700,3120,2.4164214350590365,4.201176470588234,15.003690987124465,15.935984251968504,KIT,0.8271668181875963,w,0.9385767131977303
884,w,f,45,DRESS,1,226,634,2325,2940,2.241756633119853,6.022636854279105,14.016849474912485,15.556000000000003,DRESS,0.8339426974675441,w,0.8492997451281776
885,w,f,45,DRESS,2,225,608,2475,3100,2.2307551487414186,5.8175389408099685,14.431612175873731,15.895098814229248,DRESS,0.9821755869712986,w,0.7824224935015511
886,w,f,45,TRAP,1,210,1010,2060,2900,2.064516129032258,8.587205387205387,13.208457711442787,15.467736625514403,TRAP,0.9999983042094016,w,0.9228982010998714
887,w,f,45,TRAP,2,200,980,2160,2920,1.9524074074074071,8.406666666666666,13.525728155339806,15.51204918032787,TRAP,0.9999966054448612,w,0.8394317555815007
888,w,f,45,STRUT,1,217,818,1450,2500,2.1423794212218645,7.364377249820014,10.870146627565981,14.498026905829596,STRUT,0.6173415616711969,w,0.7349099475481289
889,w,f,45,STRUT,2,200,750,1280,2650,1.9524074074074071,6.889741697416974,10.061604938271605,14.881388286334058,STRUT,0.8959855297356312,w,0.9362886636131419
890,w,f,45,PALM,1,220,820,1200,2640,2.175596330275229,7.377985611510791,9.651012658227849,14.856608695652174,PALM,0.5194448314976553,w,0.7922561528167498
891,w,f,45,PALM,2,210,900,1120,2900,2.064516129032258,7.906713286713287,9.219090909090909,15.467736625514403,PALM,0.9913829134910819,w,0.9329370336279401
892,w,f,45,THOUGHT,1,220,440,749,2640,2.175596330275229,4.385166666666667,6.882583979328165,14.856608695652174,THOUGHT,0.3947666780011906,w,0.8857745241035542
893,w,f,45,THOUGHT,2,210,567,752,2600,2.064516129032258,5.485540166204986,6.904041297935103,14.75640350877193,THOUGHT,0.9980294272738728,m,0.946576946518363
894,w,f,45,FOOT,1,204,460,1045,2504,1.9973752310536044,4.566115702479338,8.793277870216306,14.508584229390681,FOOT,0.8542764251615789,m,0.5641773819497449
895,w,f,45,FOOT,2,240,480,1105,2400,2.3947272727272724,4.744098360655737,9.135595432300164,14.227798165137616,FOOT,0.9336034656386365,m,0.7888058481640634
896,w,f,45,GOOSE,1,250,420,1000,2500,2.502805429864253,4.201176470588234,8.527432432432432,14.498026905829596,GOOSE,0.5662054466629849,w,0.9715992556367075
897,w,f,45,GOOSE,2,275,350,1100,2400,2.7687695749440717,3.532121212121212,9.107581699346406,14.227798165137616,GOOSE,0.5060296331805151,w,0.8984739558166484
898,w,f,45,NURSE,1,217,487,1500,1780,2.1423794212218645,4.805704944830405,11.092832369942197,12.229839572192514,NURSE,0.9999999996115336,w,0.8427500718356271
899,w,f,45,NURSE,2,206,467,1420,1640,2.019796860572484,4.628743304491141,10.73337278106509,11.683444444444444,NURSE,0.9999999999999767,m,0.9819406476585346
900,w,f,46,FLEECE,1,225,360,2920,3400,2.2307551487414186,3.630172413793103,15.51204918032787,16.47634328358209,FLEECE,0.9999234937305144,w,0.5188219836670112
901,w,f,46,FLEECE,2,233,340,2840,3300,2.3184860921112636,3.433217391304348,15.332583333333334,16.28996197718631,FLEECE,0.9995636445808245,w,0.9947919785941183
902,w,f,46,KIT,1,257,514,2570,3070,2.577880018042399,5.040064672594987,14.680088300220751,15.83316103379722,DRESS,0.586178213671491,w,0.9875440127881425
903,w,f,46,KIT,2,238,500,2680,3260,2.372993630573249,4.9191869918699185,14.955086206896551,16.21340996168582,KIT,0.9207892612677151,c,0.5791187208634255
904,w,f,46,DRESS,1,238,650,2495,3090,2.372993630573249,6.146819923371647,14.484803591470259,15.874534653465345,DRESS,0.6352359391454337,w,0.9110484251038155
905,w,f,46,DRESS,2,216,650,2380,3030,2.131286764705882,6.146819923371647,14.172258064516129,15.749418837675352,DRESS,0.9482155732176031,w,0.9996640121838873
